2021-01-03 00:12:36,756 logger.py[line:33] - INFO - SignalDirector : globalVars is initialized
2021-01-03 00:12:59,545 logger.py[line:33] - INFO - SignalDirector : material data ['close', 'high', 'low', 'open', 'preclose', 'amount', 'volume', 'pctChange'] is loaded
2021-01-03 00:12:59,546 logger.py[line:33] - INFO - SignalDirector : factor close is loaded
2021-01-03 00:12:59,546 logger.py[line:33] - INFO - SignalDirector : factor high is loaded
2021-01-03 00:12:59,547 logger.py[line:33] - INFO - SignalDirector : factor low is loaded
2021-01-03 00:12:59,547 logger.py[line:33] - INFO - SignalDirector : factor open is loaded
2021-01-03 00:12:59,548 logger.py[line:33] - INFO - SignalDirector : factor volume is loaded
2021-01-03 00:12:59,548 logger.py[line:33] - INFO - SignalDirector : all factors are loaded
2021-01-03 00:12:59,551 logger.py[line:33] - INFO - SignalDirector : start to generate signalGenerator
2021-01-03 00:25:13,133 logger.py[line:33] - INFO - SignalDirector : globalVars is initialized
2021-01-03 00:25:35,244 logger.py[line:33] - INFO - SignalDirector : material data ['close', 'high', 'low', 'open', 'preclose', 'amount', 'volume', 'pctChange'] is loaded
2021-01-03 00:25:35,244 logger.py[line:33] - INFO - SignalDirector : factor close is loaded
2021-01-03 00:25:35,245 logger.py[line:33] - INFO - SignalDirector : factor high is loaded
2021-01-03 00:25:35,245 logger.py[line:33] - INFO - SignalDirector : factor low is loaded
2021-01-03 00:25:35,246 logger.py[line:33] - INFO - SignalDirector : factor open is loaded
2021-01-03 00:25:35,246 logger.py[line:33] - INFO - SignalDirector : factor volume is loaded
2021-01-03 00:25:35,246 logger.py[line:33] - INFO - SignalDirector : all factors are loaded
2021-01-03 00:25:35,249 logger.py[line:33] - INFO - SignalDirector : start to generate signalGenerator
2021-01-03 00:26:50,634 logger.py[line:33] - INFO - SignalDirector : globalVars is initialized
2021-01-03 00:27:12,275 logger.py[line:33] - INFO - SignalDirector : material data ['close', 'high', 'low', 'open', 'preclose', 'amount', 'volume', 'pctChange'] is loaded
2021-01-03 00:27:12,276 logger.py[line:33] - INFO - SignalDirector : factor close is loaded
2021-01-03 00:27:12,276 logger.py[line:33] - INFO - SignalDirector : factor high is loaded
2021-01-03 00:27:12,277 logger.py[line:33] - INFO - SignalDirector : factor low is loaded
2021-01-03 00:27:12,277 logger.py[line:33] - INFO - SignalDirector : factor open is loaded
2021-01-03 00:27:12,278 logger.py[line:33] - INFO - SignalDirector : factor volume is loaded
2021-01-03 00:27:12,278 logger.py[line:33] - INFO - SignalDirector : all factors are loaded
2021-01-03 00:27:12,280 logger.py[line:33] - INFO - SignalDirector : start to generate signalGenerator
2021-01-03 00:33:51,875 logger.py[line:33] - INFO - SignalDirector : globalVars is initialized
2021-01-03 00:34:02,558 logger.py[line:33] - INFO - SignalDirector : material data ['close', 'high', 'low', 'open', 'preclose', 'amount', 'volume', 'pctChange'] is loaded
2021-01-03 00:34:02,559 logger.py[line:33] - INFO - SignalDirector : factor close is loaded
2021-01-03 00:34:02,559 logger.py[line:33] - INFO - SignalDirector : factor high is loaded
2021-01-03 00:34:02,559 logger.py[line:33] - INFO - SignalDirector : factor low is loaded
2021-01-03 00:34:02,559 logger.py[line:33] - INFO - SignalDirector : factor open is loaded
2021-01-03 00:34:02,559 logger.py[line:33] - INFO - SignalDirector : factor volume is loaded
2021-01-03 00:34:02,560 logger.py[line:33] - INFO - SignalDirector : all factors are loaded
2021-01-03 00:34:02,560 logger.py[line:33] - INFO - SignalDirector : start to generate signalGenerator
2021-01-03 00:36:50,920 logger.py[line:33] - INFO - SignalDirector : globalVars is initialized
2021-01-03 00:37:12,660 logger.py[line:33] - INFO - SignalDirector : material data ['close', 'high', 'low', 'open', 'preclose', 'amount', 'volume', 'pctChange'] is loaded
2021-01-03 00:37:12,661 logger.py[line:33] - INFO - SignalDirector : factor close is loaded
2021-01-03 00:37:12,661 logger.py[line:33] - INFO - SignalDirector : factor high is loaded
2021-01-03 00:37:12,662 logger.py[line:33] - INFO - SignalDirector : factor low is loaded
2021-01-03 00:37:12,663 logger.py[line:33] - INFO - SignalDirector : factor open is loaded
2021-01-03 00:37:12,663 logger.py[line:33] - INFO - SignalDirector : factor volume is loaded
2021-01-03 00:37:12,663 logger.py[line:33] - INFO - SignalDirector : all factors are loaded
2021-01-03 00:37:12,666 logger.py[line:33] - INFO - SignalDirector : start to generate signalGenerator
2021-01-03 00:38:27,502 logger.py[line:33] - INFO - SignalDirector : globalVars is initialized
2021-01-03 00:38:38,234 logger.py[line:33] - INFO - SignalDirector : material data ['close', 'high', 'low', 'open', 'preclose', 'amount', 'volume', 'pctChange'] is loaded
2021-01-03 00:38:38,235 logger.py[line:33] - INFO - SignalDirector : factor close is loaded
2021-01-03 00:38:38,235 logger.py[line:33] - INFO - SignalDirector : factor high is loaded
2021-01-03 00:38:38,235 logger.py[line:33] - INFO - SignalDirector : factor low is loaded
2021-01-03 00:38:38,235 logger.py[line:33] - INFO - SignalDirector : factor open is loaded
2021-01-03 00:38:38,235 logger.py[line:33] - INFO - SignalDirector : factor volume is loaded
2021-01-03 00:38:38,236 logger.py[line:33] - INFO - SignalDirector : all factors are loaded
2021-01-03 00:38:38,236 logger.py[line:33] - INFO - SignalDirector : start to generate signalGenerator
2021-01-03 00:39:22,260 logger.py[line:33] - INFO - SignalDirector : globalVars is initialized
2021-01-03 00:39:44,169 logger.py[line:33] - INFO - SignalDirector : material data ['close', 'high', 'low', 'open', 'preclose', 'amount', 'volume', 'pctChange'] is loaded
2021-01-03 00:39:44,170 logger.py[line:33] - INFO - SignalDirector : factor close is loaded
2021-01-03 00:39:44,171 logger.py[line:33] - INFO - SignalDirector : factor high is loaded
2021-01-03 00:39:44,171 logger.py[line:33] - INFO - SignalDirector : factor low is loaded
2021-01-03 00:39:44,172 logger.py[line:33] - INFO - SignalDirector : factor open is loaded
2021-01-03 00:39:44,172 logger.py[line:33] - INFO - SignalDirector : factor volume is loaded
2021-01-03 00:39:44,172 logger.py[line:33] - INFO - SignalDirector : all factors are loaded
2021-01-03 00:39:44,175 logger.py[line:33] - INFO - SignalDirector : start to generate signalGenerator
2021-01-03 00:40:58,754 logger.py[line:33] - INFO - SignalDirector : globalVars is initialized
2021-01-03 00:41:09,451 logger.py[line:33] - INFO - SignalDirector : material data ['close', 'high', 'low', 'open', 'preclose', 'amount', 'volume', 'pctChange'] is loaded
2021-01-03 00:41:09,451 logger.py[line:33] - INFO - SignalDirector : factor close is loaded
2021-01-03 00:41:09,451 logger.py[line:33] - INFO - SignalDirector : factor high is loaded
2021-01-03 00:41:09,452 logger.py[line:33] - INFO - SignalDirector : factor low is loaded
2021-01-03 00:41:09,452 logger.py[line:33] - INFO - SignalDirector : factor open is loaded
2021-01-03 00:41:09,452 logger.py[line:33] - INFO - SignalDirector : factor volume is loaded
2021-01-03 00:41:09,452 logger.py[line:33] - INFO - SignalDirector : all factors are loaded
2021-01-03 00:41:09,453 logger.py[line:33] - INFO - SignalDirector : start to generate signalGenerator
2021-01-03 00:41:55,840 logger.py[line:33] - INFO - SignalDirector : globalVars is initialized
2021-01-03 00:42:06,495 logger.py[line:33] - INFO - SignalDirector : material data ['close', 'high', 'low', 'open', 'preclose', 'amount', 'volume', 'pctChange'] is loaded
2021-01-03 00:42:06,495 logger.py[line:33] - INFO - SignalDirector : factor close is loaded
2021-01-03 00:42:06,496 logger.py[line:33] - INFO - SignalDirector : factor high is loaded
2021-01-03 00:42:06,496 logger.py[line:33] - INFO - SignalDirector : factor low is loaded
2021-01-03 00:42:06,496 logger.py[line:33] - INFO - SignalDirector : factor open is loaded
2021-01-03 00:42:06,496 logger.py[line:33] - INFO - SignalDirector : factor volume is loaded
2021-01-03 00:42:06,496 logger.py[line:33] - INFO - SignalDirector : all factors are loaded
2021-01-03 00:42:06,497 logger.py[line:33] - INFO - SignalDirector : start to generate signalGenerator
2021-01-03 00:48:29,466 logger.py[line:33] - INFO - SignalDirector : globalVars is initialized
2021-01-03 00:48:40,317 logger.py[line:33] - INFO - SignalDirector : material data ['close', 'high', 'low', 'open', 'preclose', 'amount', 'volume', 'pctChange'] is loaded
2021-01-03 00:48:40,318 logger.py[line:33] - INFO - SignalDirector : factor close is loaded
2021-01-03 00:48:40,318 logger.py[line:33] - INFO - SignalDirector : factor high is loaded
2021-01-03 00:48:40,318 logger.py[line:33] - INFO - SignalDirector : factor low is loaded
2021-01-03 00:48:40,318 logger.py[line:33] - INFO - SignalDirector : factor open is loaded
2021-01-03 00:48:40,318 logger.py[line:33] - INFO - SignalDirector : factor volume is loaded
2021-01-03 00:48:40,318 logger.py[line:33] - INFO - SignalDirector : all factors are loaded
2021-01-03 00:48:40,319 logger.py[line:33] - INFO - SignalDirector : start to generate signalGenerator
2021-01-03 00:48:40,352 logger.py[line:33] - INFO - SignalDirector : start to generate signals from 2020-01-01 00:00:00 ot 2020-11-02 00:00:00
2021-01-03 00:48:48,489 logger.py[line:33] - INFO - SignalDirector : 2020-01-02 00:00:00 finished
2021-01-03 00:48:56,684 logger.py[line:33] - INFO - SignalDirector : 2020-01-03 00:00:00 finished
2021-01-03 00:49:04,937 logger.py[line:33] - INFO - SignalDirector : 2020-01-06 00:00:00 finished
2021-01-03 00:49:13,181 logger.py[line:33] - INFO - SignalDirector : 2020-01-07 00:00:00 finished
2021-01-03 00:49:21,491 logger.py[line:33] - INFO - SignalDirector : 2020-01-08 00:00:00 finished
2021-01-03 00:49:29,773 logger.py[line:33] - INFO - SignalDirector : 2020-01-09 00:00:00 finished
2021-01-03 00:49:38,036 logger.py[line:33] - INFO - SignalDirector : 2020-01-10 00:00:00 finished
2021-01-03 00:49:46,428 logger.py[line:33] - INFO - SignalDirector : 2020-01-13 00:00:00 finished
2021-01-03 00:49:54,964 logger.py[line:33] - INFO - SignalDirector : 2020-01-14 00:00:00 finished
2021-01-03 00:50:03,309 logger.py[line:33] - INFO - SignalDirector : 2020-01-15 00:00:00 finished
2021-01-03 00:50:11,649 logger.py[line:33] - INFO - SignalDirector : 2020-01-16 00:00:00 finished
2021-01-03 00:50:19,969 logger.py[line:33] - INFO - SignalDirector : 2020-01-17 00:00:00 finished
2021-01-03 00:50:28,338 logger.py[line:33] - INFO - SignalDirector : 2020-01-20 00:00:00 finished
2021-01-03 00:50:36,722 logger.py[line:33] - INFO - SignalDirector : 2020-01-21 00:00:00 finished
2021-01-03 00:50:45,089 logger.py[line:33] - INFO - SignalDirector : 2020-01-22 00:00:00 finished
2021-01-03 00:50:53,506 logger.py[line:33] - INFO - SignalDirector : 2020-01-23 00:00:00 finished
2021-01-03 00:51:02,058 logger.py[line:33] - INFO - SignalDirector : 2020-02-03 00:00:00 finished
2021-01-03 00:51:10,450 logger.py[line:33] - INFO - SignalDirector : 2020-02-04 00:00:00 finished
2021-01-03 00:51:18,869 logger.py[line:33] - INFO - SignalDirector : 2020-02-05 00:00:00 finished
2021-01-03 00:51:27,336 logger.py[line:33] - INFO - SignalDirector : 2020-02-06 00:00:00 finished
2021-01-03 00:51:35,846 logger.py[line:33] - INFO - SignalDirector : 2020-02-07 00:00:00 finished
2021-01-03 00:51:44,336 logger.py[line:33] - INFO - SignalDirector : 2020-02-10 00:00:00 finished
2021-01-03 00:51:52,801 logger.py[line:33] - INFO - SignalDirector : 2020-02-11 00:00:00 finished
2021-01-03 00:52:03,989 logger.py[line:33] - INFO - SignalDirector : globalVars is initialized
2021-01-03 00:52:14,656 logger.py[line:33] - INFO - SignalDirector : material data ['close', 'high', 'low', 'open', 'preclose', 'amount', 'volume', 'pctChange'] is loaded
2021-01-03 00:52:14,657 logger.py[line:33] - INFO - SignalDirector : factor close is loaded
2021-01-03 00:52:14,657 logger.py[line:33] - INFO - SignalDirector : factor high is loaded
2021-01-03 00:52:14,657 logger.py[line:33] - INFO - SignalDirector : factor low is loaded
2021-01-03 00:52:14,657 logger.py[line:33] - INFO - SignalDirector : factor open is loaded
2021-01-03 00:52:14,658 logger.py[line:33] - INFO - SignalDirector : factor volume is loaded
2021-01-03 00:52:14,658 logger.py[line:33] - INFO - SignalDirector : all factors are loaded
2021-01-03 00:52:14,659 logger.py[line:33] - INFO - SignalDirector : start to generate signalGenerator
2021-01-03 00:52:14,691 logger.py[line:33] - INFO - SignalDirector : start to generate signals from 2020-01-01 00:00:00 ot 2020-11-02 00:00:00
2021-01-03 00:52:27,504 logger.py[line:33] - INFO - SignalDirector : globalVars is initialized
2021-01-03 00:52:38,259 logger.py[line:33] - INFO - SignalDirector : material data ['close', 'high', 'low', 'open', 'preclose', 'amount', 'volume', 'pctChange'] is loaded
2021-01-03 00:52:38,260 logger.py[line:33] - INFO - SignalDirector : factor close is loaded
2021-01-03 00:52:38,260 logger.py[line:33] - INFO - SignalDirector : factor high is loaded
2021-01-03 00:52:38,260 logger.py[line:33] - INFO - SignalDirector : factor low is loaded
2021-01-03 00:52:38,260 logger.py[line:33] - INFO - SignalDirector : factor open is loaded
2021-01-03 00:52:38,261 logger.py[line:33] - INFO - SignalDirector : factor volume is loaded
2021-01-03 00:52:38,261 logger.py[line:33] - INFO - SignalDirector : all factors are loaded
2021-01-03 00:52:38,262 logger.py[line:33] - INFO - SignalDirector : start to generate signalGenerator
